,CellID,cell_size,Hoechst1,A488,A555,A647,Hoechst2,anti_NaKATPase,anti_CD3,anti_CD45RO,Hoechst3,Ki67,Keratin,aSMA,Hoechst4,CD8a,CD4,CD45,Hoechst5,CD20,CD11c,PD1,Hoechst6,CD68,FOXP3,PDL1,Hoechst7,CD163,H3_PE,CD31,Hoechst8,Ecad,Vimentin,Catenin,Hoechst9,LaminAC,pH3,H2ax,x_centroid,y_centroid
100,101,140.0,18061.52857142857,1949.2785714285715,456.9142857142857,1042.5928571428572,23685.82857142857,3682.2214285714285,7283.092007697816,4500.935714285714,25209.85,2540.8928571428573,287.48571428571427,1061.05,45487.607142857145,10626.27595998926,4144.410600161117,3070.1071428571427,46095.078571428574,7458.641082617257,5690.5,21514.764285714286,39708.90714285714,998.4206757966343,506.15,1567.2428571428572,41651.3,1165.492047529538,18997.407142857144,1433.0071428571428,37825.75714285715,1077.7928571428572,1117.0214285714285,1086.0,58869.53571428572,2305.9142857142856,475.3285714285714,1208.2928571428572,65.33571428571429,105.22857142857143
101,102,145.0,16473.834482758622,1918.7931034482758,456.8689655172414,1041.6137931034482,22110.08275862069,3324.1862068965515,11274.014950738916,9167.979310344828,23138.075862068967,2495.5310344827585,293.95862068965516,1195.1379310344828,42128.98620689655,2471.4349794745485,7277.855012315271,3531.9517241379313,42856.862068965514,9764.003903940888,2844.6689655172413,26115.90344827586,37052.2275862069,1239.8790558292283,517.9586206896552,1507.8827586206896,39219.675862068965,1291.2187972085385,16756.462068965517,1406.8896551724138,35604.22068965517,1075.6206896551723,1370.4344827586208,1146.1862068965518,56298.15172413793,2036.4068965517242,470.04137931034484,1179.489655172414,65.15172413793104,117.33103448275862
102,103,85.0,13716.941176470587,1932.9529411764706,464.7176470588235,1046.0941176470587,18059.44705882353,4918.929411764706,7912.547647058824,14734.717647058824,18895.776470588236,2957.1176470588234,296.09411764705885,2063.0470588235294,33494.44705882353,1968.0388235294117,5955.980882352941,7173.4,34862.42352941177,5146.368235294118,5595.329411764706,27193.54117647059,31077.835294117645,1246.9176470588236,1355.729411764706,1650.4588235294118,33651.117647058825,1105.8058823529411,16659.682352941178,924.2941176470588,31128.141176470588,1496.8117647058823,986.564705882353,1655.5764705882352,52231.97647058823,2194.6941176470586,481.05882352941177,1216.6470588235295,66.01176470588236,196.08235294117648
103,104,46.0,11808.717391304348,1876.6521739130435,445.10869565217394,1054.2826086956522,16050.08695652174,4536.760869565217,3916.010490149237,9553.760869565218,16611.021739130436,3963.9565217391305,285.8695652173913,1220.1304347826087,29716.130434782608,5151.047377814002,5449.447183890279,6724.326086956522,30209.021739130436,1101.4775793260449,2867.782608695652,14570.41304347826,26367.130434782608,454.6674981029201,521.1739130434783,1986.3478260869565,28247.239130434784,1101.1576613923162,14065.95652173913,700.5869565217391,25048.847826086956,1116.3478260869565,1383.7391304347825,1076.1739130434783,41723.52173913043,1860.3695652173913,454.2173913043478,1088.7173913043478,67.17391304347827,77.69565217391305
104,105,105.0,16991.35238095238,2003.6,465.67619047619047,1106.1714285714286,23172.47619047619,7014.6,7987.738519681377,21758.866666666665,23471.123809523808,3472.2571428571428,313.6952380952381,1384.8095238095239,42513.79047619048,15992.602046630618,4708.416806209663,4814.571428571428,43422.12380952381,378.893299029013,4084.6,29136.866666666665,37006.34285714286,863.2824408395837,2102.2761904761905,1707.7714285714285,39525.55238095238,1142.3287603930462,19954.209523809524,1361.4,35584.86666666667,1212.7333333333333,821.8285714285714,1031.8666666666666,57987.990476190476,2093.847619047619,481.6666666666667,1101.3714285714286,68.06666666666666,44.32380952380952
105,106,111.0,15395.468468468469,1975.7207207207207,457.4864864864865,1049.117117117117,20953.855855855854,4425.315315315315,11551.538888888888,10708.963963963964,21017.99099099099,2975.027027027027,298.1261261261261,1533.2432432432433,37753.3963963964,1294.7504254254252,8671.062987987989,3881.027027027027,39607.63963963964,1242.3231981981983,4770.513513513513,26474.855855855854,34207.21621621621,1954.6628878878878,575.936936936937,1623.6396396396397,35721.873873873876,1224.80477977978,16723.315315315314,1113.981981981982,32925.30630630631,1206.4144144144145,1124.4954954954956,1327.855855855856,52725.207207207204,2050.8558558558557,461.15315315315314,1204.7927927927929,69.57657657657657,131.95495495495496
106,107,169.0,15542.763313609468,2003.905325443787,446.4674556213018,1057.4437869822484,22174.289940828403,4210.609467455622,12677.147262993418,16002.366863905325,21754.899408284025,2926.8639053254437,313.8934911242604,1115.284023668639,39783.230769230766,6954.195676118753,8154.3805527805525,4558.798816568047,40450.20710059172,1505.5329644714259,1049.698224852071,33735.491124260356,34764.041420118345,944.3112733420426,515.8047337278107,1452.6094674556214,37102.952662721895,1236.9267655421502,19400.13017751479,1535.6094674556214,34115.8224852071,1145.3550295857988,946.6568047337278,1062.0059171597634,55237.8224852071,2054.7396449704142,492.49112426035504,1169.319526627219,70.65680473372781,66.84615384615384
107,108,125.0,10164.72,1925.144,476.792,1052.784,16079.704,4274.864,3688.2401862838915,6642.576,13955.264,2804.312,277.88,1439.432,24911.856,5482.026819776715,5102.176636682616,4476.032,25820.432,1938.8553709728867,7326.704,15171.392,22411.992,2347.903141307815,501.392,1972.936,23342.848,1165.8313850079744,13213.536,997.368,21335.72,1082.08,2874.848,1299.144,35244.76,1717.856,474.32,1148.808,70.528,88.28
108,109,77.0,11621.376623376624,1867.1818181818182,443.987012987013,994.038961038961,15920.467532467532,3646.779220779221,1038.5240054063586,4636.545454545455,16135.64935064935,2554.3506493506493,284.961038961039,1253.8181818181818,29407.79220779221,9080.098763981117,1060.0108159814044,3534.818181818182,30629.85714285714,25272.103932015696,3293.883116883117,15790.532467532468,25854.077922077922,489.48101571630986,496.09090909090907,1466.3116883116884,27415.61038961039,1010.8145743145743,14997.077922077922,1152.5194805194806,24489.675324675325,1136.4285714285713,1565.8311688311687,1038.2857142857142,41908.246753246756,1768.3246753246754,442.4025974025974,1213.5714285714287,73.16883116883118,27.883116883116884
109,110,80.0,10998.9875,1938.1,440.15,1008.3625,15036.9375,4628.0,1817.6767708333332,8400.9375,14814.975,3427.0875,282.1,1349.5375,26061.5,11700.761354166667,3035.9494791666666,3532.6125,27012.8625,1245.7740625000001,7213.175,17464.6,23883.4,1085.6855208333334,515.5125,1592.175,24935.3875,999.9066666666665,14286.225,2177.5625,22282.425,976.8625,1088.025,1341.4875,38619.1875,3618.8375,636.8625,1126.8,73.1875,155.775
110,111,106.0,14710.094339622641,2064.688679245283,481.25471698113205,1062.9528301886792,21938.14150943396,4340.66037735849,14140.994968553461,5062.367924528302,20316.19811320755,2661.877358490566,315.188679245283,2155.2924528301887,36098.90566037736,18369.71823899371,6882.411740041929,2906.3490566037735,35736.96226415094,10534.029769392035,5189.6509433962265,23378.19811320755,29761.103773584906,3200.4266247379455,541.5849056603773,1530.4056603773586,29828.594339622643,1563.2178197064989,11586.641509433963,1593.0188679245282,25991.88679245283,1018.688679245283,1173.3301886792453,1167.0849056603774,44400.518867924526,1737.2169811320755,445.9811320754717,1103.5754716981132,75.16037735849056,9.820754716981131
111,112,153.0,17043.34640522876,1965.3398692810458,470.281045751634,993.6797385620915,23060.398692810457,5113.862745098039,8956.752258288936,17125.359477124184,23751.04575163399,2934.8954248366013,317.60130718954247,1115.8039215686274,42972.43790849673,19155.417495102614,2152.6129336702,4026.830065359477,44050.90849673202,1126.349556031563,1031.7385620915034,26180.30065359477,37272.48366013072,901.8008320975449,518.3921568627451,1422.6601307189542,40089.22222222222,1179.4473654821404,20082.86928104575,2081.6143790849674,36338.78431372549,1244.235294117647,1100.9477124183006,1018.7712418300654,58980.006535947716,2078.156862745098,486.72549019607845,1237.3464052287582,75.84313725490196,53.35947712418301
112,113,77.0,18858.25974025974,1888.7272727272727,432.85714285714283,938.2467532467532,25112.506493506495,3289.974025974026,1966.1833577450122,7709.12987012987,26513.272727272728,2488.3506493506493,287.6623376623377,1149.4935064935064,48148.753246753244,0.0,2569.7269670634673,3200.5584415584417,48760.857142857145,0.0,982.7012987012987,21398.324675324675,42545.87012987013,423.6945341511986,542.4285714285714,1425.2727272727273,44554.7012987013,838.2352972158851,21319.948051948053,1181.090909090909,40786.57142857143,1297.142857142857,1093.155844155844,1081.0,62920.68831168831,2710.064935064935,476.5064935064935,1199.2597402597403,75.3896103896104,113.88311688311688
113,114,88.0,16837.715909090908,1865.4886363636363,443.22727272727275,998.7272727272727,22958.875,4494.659090909091,7607.4795454545465,7889.409090909091,24176.090909090908,2817.9545454545455,281.6363636363636,1021.1931818181819,42826.568181818184,1083.4708333333333,7112.021022727273,3608.9886363636365,44033.795454545456,1357.2585227272727,5682.659090909091,20087.022727272728,38967.73863636364,999.0022727272727,512.0340909090909,1584.1022727272727,39839.14772727273,1262.2816287878788,18578.397727272728,1901.1477272727273,36365.65909090909,1140.6136363636363,733.0227272727273,1176.3863636363637,58480.60227272727,2795.5227272727275,496.28409090909093,1152.6022727272727,76.29545454545455,140.9090909090909
114,115,181.0,17611.563535911602,1909.5635359116022,451.71270718232046,1007.2707182320441,23401.276243093922,5187.215469613259,11980.958971323334,14152.17679558011,24679.348066298342,3493.160220994475,300.1546961325967,1399.6740331491712,44222.93370165746,1993.094948697711,6933.777367797948,4155.6629834254145,45031.127071823204,1508.4923441199685,1478.9060773480662,24024.89502762431,39796.160220994476,883.0819258089977,1696.414364640884,1421.6132596685084,42151.96685082873,1225.144909234412,19304.09944751381,1421.7127071823204,38441.86187845304,1166.1491712707182,1046.7237569060774,1066.1049723756905,61316.65745856354,2291.729281767956,493.1270718232044,1212.779005524862,75.45856353591161,169.23756906077347
115,116,153.0,16311.26797385621,1923.8692810457517,440.359477124183,1029.0196078431372,22677.928104575163,4184.660130718954,12246.270827647299,11424.803921568628,22756.08496732026,2754.1830065359477,303.8169934640523,1129.8562091503268,40420.35294117647,9297.439786466257,7742.772214931038,3260.4640522875816,41382.74509803922,2531.4857845857846,3135.045751633987,25154.196078431374,36653.51633986928,1045.0781001133944,505.5686274509804,1537.6993464052287,37887.30065359477,1183.7410539351715,19806.07843137255,1469.7712418300653,35041.660130718956,1062.2549019607843,991.3660130718954,1093.6666666666667,56225.65359477124,2256.3137254901962,479.1503267973856,1168.5424836601308,77.20261437908496,101.6470588235294
116,117,110.0,17559.272727272728,1979.290909090909,471.75454545454545,1023.5090909090909,21506.254545454547,4590.809090909091,9188.826538648518,11486.0,24455.663636363635,2906.2181818181816,288.24545454545455,1599.9636363636364,43475.40909090909,1923.368245017015,8006.21060849133,4461.436363636363,45137.527272727275,1527.0622492302707,4455.827272727272,25825.99090909091,39427.72727272727,885.8624598930481,561.5636363636364,1472.3636363636363,42617.25454545455,1149.9725846702318,17387.772727272728,1218.8727272727272,40172.08181818182,2344.7636363636366,1326.090909090909,1863.8363636363636,61193.60909090909,2428.9727272727273,511.8181818181818,1271.9363636363637,76.55454545454545,192.8
117,118,130.0,15918.761538461538,1957.3153846153846,462.9384615384615,998.6692307692308,21193.938461538462,5178.361538461539,9693.43982598598,26724.376923076925,21855.676923076924,3023.9538461538464,333.10769230769233,1960.1923076923076,40067.692307692305,9021.490724446494,4966.258343259306,6626.515384615384,41174.76153846154,2206.697155835617,4373.4,19457.423076923078,34781.32307692308,1061.0137242031474,564.4538461538461,1667.4692307692308,37848.67692307692,1225.2283064158064,18031.153846153848,1024.2,34220.661538461536,1052.9846153846154,2021.5,1074.0153846153846,57237.769230769234,2154.9076923076923,481.7307692307692,1187.9307692307693,77.86923076923077,39.91538461538462
118,119,133.0,13687.278195488721,1906.2105263157894,451.76691729323306,1057.157894736842,19134.781954887218,4143.398496240601,11482.027674767613,8086.601503759399,19439.66165413534,2771.496240601504,297.6466165413534,1405.2932330827068,35210.857142857145,4810.032793144248,7652.883371702257,3751.6315789473683,35702.6992481203,1549.933557498573,3703.691729323308,25090.61654135338,30543.69172932331,1000.287101615275,505.1353383458647,1598.4285714285713,32768.21052631579,1268.305981771926,15282.300751879699,1367.7368421052631,29874.323308270676,1098.0225563909773,2228.4436090225563,1403.2255639097743,49212.81954887218,1906.3383458646617,453.45864661654133,1134.1052631578948,78.51127819548873,77.57142857142857
119,120,149.0,16981.275167785236,1943.248322147651,450.30872483221475,1010.496644295302,23821.838926174496,4632.3087248322145,10113.523495669133,11343.58389261745,23775.5033557047,2847.3355704697988,297.1140939597315,1502.986577181208,41724.79865771812,10298.465126484254,7440.710021224115,3779.3422818791946,43028.973154362415,2118.997636666093,3746.8053691275168,26374.087248322146,37770.12751677852,934.296916767051,1443.013422818792,1614.4161073825503,38685.87919463087,1231.9377445075431,18555.201342281878,1638.8120805369128,35003.026845637585,1150.275167785235,1533.1744966442952,1441.9127516778524,54305.402684563756,2114.6510067114095,487.751677852349,1201.4362416107383,79.69798657718121,128.28859060402684
120,121,63.0,15095.333333333334,1989.3650793650793,470.87301587301585,1033.888888888889,22587.84126984127,3538.904761904762,3879.9841269841277,3824.4761904761904,20767.619047619046,2520.126984126984,311.0,1020.2539682539683,38132.49206349206,0.0,2428.9936507936504,3355.5238095238096,38572.22222222222,0.0,1199.4444444444443,20455.698412698413,32815.619047619046,0.0,517.1904761904761,1430.3174603174602,33387.19047619047,841.2349206349206,17053.301587301587,729.1746031746031,29272.777777777777,986.7460317460317,867.4603174603175,982.4761904761905,47532.50793650794,1755.984126984127,440.44444444444446,1104.7301587301588,80.74603174603175,2.746031746031746
121,122,137.0,15333.51094890511,2015.85401459854,470.2700729927007,1037.1240875912408,22271.576642335767,3980.4671532846714,7941.17393828799,4351.970802919708,21013.116788321167,2666.956204379562,297.3065693430657,1723.992700729927,37372.86131386861,2909.0914454766644,4299.439742313647,3016.92700729927,37869.70802919708,7531.164499004645,6994.379562043796,21949.912408759123,31489.496350364963,3406.711629064366,530.2408759124088,1485.6861313868612,32290.343065693432,1117.7730424684805,14805.153284671533,1531.978102189781,28750.554744525547,1011.8467153284671,1734.6715328467153,1136.8102189781023,48683.38686131387,1848.6861313868612,450.6350364963504,1107.6715328467153,82.30656934306569,21.89051094890511
122,123,132.0,12373.022727272728,1909.6666666666667,460.0833333333333,1094.4545454545455,17709.901515151516,4154.121212121212,9435.433867691761,6926.969696969697,17091.401515151516,2751.5227272727275,293.9469696969697,1116.840909090909,30259.530303030304,23641.14713463924,3817.9903904088114,3890.992424242424,30784.795454545456,1863.2691114927957,10020.727272727272,24210.386363636364,27103.35606060606,1019.0973282078544,526.310606060606,1858.3484848484848,28528.196969696968,989.8635906978012,15419.924242424242,1390.8333333333333,25536.022727272728,1211.5833333333333,1287.6060606060605,1133.4242424242425,43730.257575757576,1875.9469696969697,456.8560606060606,1180.1666666666667,81.8409090909091,89.06060606060606
